,links
354,https://travis-ci.org/rapid7/metasploit-framework/builds/417009226?utm_source=github_status&utm_medium=notification
355,https://github.com/rapid7/metasploit-framework/pull/10475
356,https://travis-ci.org/rapid7/metasploit-framework/builds/417419012?utm_source=github_status&utm_medium=notification
357,https://github.com/rapid7/metasploit-framework/pull/10493
358,https://travis-ci.org/rapid7/metasploit-framework/builds/418773613?utm_source=github_status&utm_medium=notification
359,https://github.com/rapid7/metasploit-framework/pull/10491
360,https://github.com/rapid7/metasploit-framework/pull/10479
361,https://github.com/rapid7/metasploit-framework/pull/10497
362,https://github.com/rapid7/metasploit-framework/pull/10498
363,https://github.com/rapid7/metasploit-framework/pull/10500
364,https://travis-ci.org/rapid7/metasploit-framework/builds/418774548?utm_source=github_status&utm_medium=notification
365,https://github.com/rapid7/metasploit-framework/pull/10510
366,https://travis-ci.org/rapid7/metasploit-framework/builds/419754213?utm_source=github_status&utm_medium=notification
367,https://github.com/rapid7/metasploit-framework/compare/4.17.7...4.17.8?diff=unified&name=4.17.8
368,https://github.com/rapid7/metasploit-framework/compare/4.17.7...4.17.8?diff=split&name=4.17.8
369,https://github.com/rapid7/metasploit-framework/compare/rapid7:cfe1b09...rapid7:27e035a
370,https://github.com/rapid7/metasploit-framework/pull/10120
371,https://travis-ci.org/rapid7/metasploit-framework/builds/416979677?utm_source=github_status&utm_medium=notification
372,https://travis-ci.org/rapid7/metasploit-framework/builds/416982013?utm_source=github_status&utm_medium=notification
373,https://github.com/rapid7/metasploit-framework/pull/10472
374,https://travis-ci.org/rapid7/metasploit-framework/builds/416984047?utm_source=github_status&utm_medium=notification
375,https://github.com/rapid7/metasploit-framework/compare/cfe1b09a...27e035ac?diff=unified&name=27e035ac
376,https://github.com/rapid7/metasploit-framework/compare/cfe1b09a...27e035ac?diff=split&name=27e035ac
377,https://github.com/rapid7/metasploit-omnibus
378,https://github.com/rapid7/metasploit-framework/blob/master/CONTRIBUTING.md
379,https://information.rapid7.com/metasploit-framework.html
380,https://github.com/rapid7/metasploit-framework/pull/6556
381,https://github.com/rapid7/metasploit-framework/pull/9568
382,https://github.com/rapid7/metasploit-framework/pull/9364
383,https://github.com/rapid7/metasploit-framework/pull/10387
384,https://github.com/rapid7/metasploit-framework/pull/8914
385,https://github.com/rapid7/metasploit-framework/pull/10071
386,https://github.com/rapid7/metasploit-framework/pull/9641
387,https://github.com/rapid7/metasploit-framework/pull/10365
388,https://github.com/rapid7/metasploit-framework/pull/9672
389,https://github.com/rapid7/metasploit-framework/pull/10222
390,https://github.com/rapid7/metasploit-framework/pull/9986
391,https://github.com/rapid7/metasploit-framework/pull/9785
392,https://github.com/rapid7/metasploit-framework/pull/9996
393,https://github.com/rapid7/metasploit-framework/pull/9786
394,https://github.com/rapid7/metasploit-framework/pull/9718
395,https://github.com/rapid7/metasploit-framework/pull/9839
396,https://github.com/rapid7/metasploit-framework/issues/8693
397,https://github.com/rapid7/metasploit-framework/pull/9738
398,https://github.com/rapid7/metasploit-framework/pull/10020
399,https://travis-ci.org/rapid7/metasploit-framework
400,https://codeclimate.com/github/rapid7/metasploit-framework
401,https://rapid7.github.io/metasploit-framework/api
402,https://github.com/rapid7/metasploit-framework/wiki/Setting-Up-a-Metasploit-Development-Environment
403,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/01/19/metasploit-wrapup-24/&title=Metasploit Wrapup&summary=Metasploit 5 Development Has Begun It's 2018, the ice is melting in Austin, and as we hinted last October, Metasploit 5 development efforts have"
404,https://twitter.com/intent/tweet?text=Metasploit Wrapup&url=https://blog.rapid7.com/2018/01/19/metasploit-wrapup-24/
405,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/01/19/metasploit-wrapup-24/
406,https://blog.rapid7.com/2017/10/13/metasploit-wrapup-metasploit-5-or-bust/
407,https://github.com/rapid7/metasploit-framework/pull/9259
408,https://github.com/rapid7/metasploit-framework/pull/9220
409,https://blog.rapid7.com/2017/12/28/regifting-python-in-metasploit/
410,https://github.com/rapid7/metasploit-framework/blob/master/CURRENT.md
411,https://github.com/rapid7/metasploit-framework/pulls
412,https://www.rapid7.com/db/modules/auxiliary/gather/nis_bootparamd_domain
413,https://github.com/rapid7/metasploit-framework/pulls?q=is:pr+merged:%222018-01-10T22:02:36-06:00+..+2018-01-18T21:08:22-06:00%22
414,https://github.com/rapid7/metasploit-framework/compare/4.16.31...4.16.32
415,https://github.com/rapid7/metasploit-framework/pull/10505
416,https://github.com/rapid7/metasploit-framework/pull/10024
417,https://www.rapid7.com/services/request.jsp
418,https://community.rapid7.com/community/infosec/blog/2016/11/01/research-lead-iot
419,https://www.rapid7.com/info/forrester-wave-2018/thank-you/
420,https://information.rapid7.com/vulnerability-management-buyers-guide.html
421,https://blog.rapid7.com/tag/project-heisenberg/
422,https://blog.rapid7.com/tag/social-engineering/feed/
423,https://blog.rapid7.com/2018/06/14/a-proven-anti-phishing-strategy-to-combat-attacks/#disqus_thread
424,https://blog.rapid7.com/2018/06/13/whiteboard-wednesday-phishing-awareness-training/#disqus_thread
425,https://blog.rapid7.com/2018/02/06/rapid7-insightphish-beta-unified-phishing-simulation-investigation-and-analysis/#disqus_thread
426,https://blog.rapid7.com/2014/06/16/federal-friday-61314-new-group-same-story/#disqus_thread
427,https://blog.rapid7.com/2014/06/13/top-4-takeaways-from-the-live-bait-how-to-prevent-detect-and-respond-to-phishing-emails-webcast/#disqus_thread
428,https://blog.rapid7.com/2014/05/30/federal-friday-53014-social-engineering-from-the-middle-east/#disqus_thread
429,https://blog.rapid7.com/2014/05/30/top-3-takeaways-from-7-ways-to-make-your-penetration-tests-more-productive/#disqus_thread
430,https://blog.rapid7.com/2014/01/17/rapid7-coming-to-a-city-near-you/#disqus_thread
431,https://blog.rapid7.com/2013/12/06/social-engineering-would-you-fall-for-this-phone-call/#disqus_thread
432,https://blog.rapid7.com/2013/10/29/social-engineer-ctf-report-released/#disqus_thread
433,https://blog.rapid7.com/2013/09/17/the-threat-within-riskrater-user-risk-report/#disqus_thread
434,https://blog.rapid7.com/2013/04/24/social-media-vector-for-the-new-economic-attack/#disqus_thread
435,https://blog.rapid7.com/2012/12/07/go-phishing-how-to-manage-phishing-exposure-with-metasploit/#disqus_thread
436,https://blog.rapid7.com/2012/09/18/webcast-decrease-your-risk-of-a-data-breach-effective-security-programs-with-metasploit/#disqus_thread
437,https://blog.rapid7.com/2012/09/13/man-on-the-securitystreet-day-2-continued/#disqus_thread
438,https://www.gartner.com/reviews/market/security-information-event-management/vendor/rapid7/
439,https://www.rapid7.com/explore/insightidr/index.php
440,https://insightidr.help.rapid7.com/docs/collection-methods
441,https://information.rapid7.com/attackers-dictionary.html
442,https://information.rapid7.com/insightidr-demo-request.html
443,https://www.linkedin.com/company/rapid7
444,https://opendata.rapid7.com/
445,https://blog.rapid7.com/tag/research/
446,https://blog.rapid7.com/2018/08/24/enhancing-iot-security-through-research-partnerships/
447,https://blog.rapid7.com/2018/08/23/how-our-threat-intel-team-crafts-attacker-behavior-analytics/
448,https://blog.rapid7.com/2018/08/22/password-tips-from-a-pen-tester-taking-the-predictability-out-of-common-password-patterns/
449,https://blog.rapid7.com/2018/06/12/r7-2018-15-cve-2018-5553-crestron-dge-100-console-command-injection-fixed/
450,https://blog.rapid7.com/2018/06/07/vpnfilter-potential-reach/
451,https://blog.rapid7.com/2018/04/10/shoring-up-the-defenses-together-2018q1-wrap-up/
452,https://blog.rapid7.com/2018/03/14/r7-2018-01-cve-2018-5551-cve-2018-5552-docutrac-office-therapy-installer-hard-coded-credentials-and-cryptographic-salt/
453,https://blog.rapid7.com/2018/03/01/r7-2017-27-cve-2017-8987-hpe-ilo3-unauthenticated-remote-dos-fixed/
454,https://blog.rapid7.com/2018/02/08/r7-2017-28-epson-airprint-xss-cve-2018-5550/
455,https://blog.rapid7.com/2017/12/19/nist-cyber-framework-revised-to-include-coordinated-vuln-disclosure-processes/
456,https://blog.rapid7.com/2017/12/19/r7-2017-25-cambium-epmp-and-cnpilot-multiple-vulnerabilities/
457,https://blog.rapid7.com/2017/11/16/welcome-transparency-on-governments-process-for-disclosing-vulnerabilities/
458,https://blog.rapid7.com/2017/11/06/testing-developer-security-with-metasploit-pro-task-chains/
459,https://blog.rapid7.com/2017/10/11/r7-2017-08-bpc-smartvista-sql-injection-vulnerability/
460,https://blog.rapid7.com/2017/10/10/no-priority-post-auth-vulnerabilities/
461,https://blog.rapid7.com/2017/10/06/vulnerabilities-affecting-four-rapid7-products-fixed/
462,https://blog.rapid7.com/2017/09/22/multiple-vulnerabilities-in-wink-and-insteon-smart-home-systems/
463,https://blog.rapid7.com/2017/09/20/cisco-smart-install-exposure/
464,https://www.gartner.com/reviews/market/security-information-event-management/vendor/rapid7/product/insightidr
465,https://blog.rapid7.com/2017/05/24/modern-network-coverage-and-container-security-in-insightvm/
466,https://insightvm.help.rapid7.com/docs/activating-your-console-on-the-insight-platform
467,https://insight.rapid7.com/platform#/
468,https://insight.rapid7.com/platform#/apiKeyManagement
469,http://download2.rapid7.com/download/InsightVM/rapid7-insightvm-container-assessment-1.0.0.hpi
470,http://download2.rapid7.com/download/InsightVM/rapid7-insightvm-container-assessment-1.0.0.hpi.md5
471,http://download2.rapid7.com/download/InsightVM/rapid7-insightvm-container-assessment-1.0.0.hpi.sha1
472,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2017/09/13/container-security-assessment-in-insightvm/&title=Container Security Assessment in InsightVM&summary=Earlier in the year in this blog post around modern network coverage and container security in InsightVM, we shared Rapid7’s plans to better"
473,https://twitter.com/intent/tweet?text=Container Security Assessment in InsightVM&url=https://blog.rapid7.com/2017/09/13/container-security-assessment-in-insightvm/
474,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2017/09/13/container-security-assessment-in-insightvm/
475,https://www.rapid7.com/fundamentals/vulnerabilities-exploits-threats/
476,https://www.rapid7.com/solutions/securing-amazon-web-services-aws-infrastructure/
477,https://www.rapid7.com/globalassets/_pdfs/product-and-service-briefs/rapid7-nexpose-with-vmware-nsx.pdf
478,https://www.rapid7.com/fundamentals/vulnerability-management-and-scanning/
479,https://www.rapid7.com/products/insightops/
480,https://insightvm.help.rapid7.com/docs/working-with-containers
481,https://www.rapid7.com/products/insightvm/download/
482,https://information.rapid7.com/idr-evolution-and-evaluation.html
483,https://information.rapid7.com/nexpose-consultant-trial-request.html
484,https://www.rapid7.com/resources/videos/what-is-2fa.jsp
485,https://information.rapid7.com/7-steps-to-successfully-implement-the-top-20-controls.html
486,https://information.rapid7.com/penetration-testing-toolkit
487,https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/07/19/open-source-security-meetup-ossm-vegas-2018/&title=Open Source Security Meetup (OSSM): Vegas 2018&summary=Want to chat with members of the Metasploit Framework core dev team about open source security in Vegas this year? Come to the fourth annual OSSM (Open Source Security Meetup) August 9.
488,https://twitter.com/intent/tweet?text=Open Source Security Meetup (OSSM): Vegas 2018&url=https://blog.rapid7.com/2018/07/19/open-source-security-meetup-ossm-vegas-2018/
489,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/07/19/open-source-security-meetup-ossm-vegas-2018/
490,https://www.rapid7.com/lp/blackhat-2018/index.php
491,https://github.com/rapid7/metasploitable3/pull/231
492,https://github.com/rapid7/metasploitable3/wiki/Vulnerabilities
493,https://github.com/rapid7/metasploitable3/wiki/
494,https://github.com/rapid7/metasploit-framework/blob/master/modules/exploits/windows/misc/weblogic_deserialize.rb
495,https://github.com/rapid7/metasploit-framework/commits/master/modules/exploits/windows/misc/weblogic_deserialize.rb
496,https://www.rapid7.com/db/vulnerabilities/oracle-weblogic-cve-2018-2628
497,https://github.com/rapid7/metasploit-framework/blob/master/modules/auxiliary/dos/http/marked_redos.rb
498,https://github.com/rapid7/metasploit-framework/commits/master/modules/auxiliary/dos/http/marked_redos.rb
499,https://github.com/rapid7/metasploit-framework/blob/master/modules/auxiliary/scanner/http/cgit_traversal.rb
500,https://github.com/rapid7/metasploit-framework/commits/master/modules/auxiliary/scanner/http/cgit_traversal.rb
501,https://github.com/rapid7/metasploit-framework/blob/master/modules/auxiliary/scanner/http/glassfish_traversal.rb
502,https://github.com/rapid7/metasploit-framework/commits/master/modules/auxiliary/scanner/http/glassfish_traversal.rb
503,https://travis-ci.org/rapid7/metasploit-framework/builds/416574338?utm_source=github_status&utm_medium=notification
504,https://travis-ci.org/rapid7/metasploit-framework/builds/416539995?utm_source=github_status&utm_medium=notification
505,https://travis-ci.org/rapid7/metasploit-framework/builds/416555083?utm_source=github_status&utm_medium=notification
506,https://travis-ci.org/rapid7/metasploit-framework/builds/415874461?utm_source=github_status&utm_medium=notification
